Production_ID,Production_DateTime,Production_Date,Production_Hour,Production_Week,Production_Month,Shift_Type,Production_Line,Product_Type,Batch_Number,Machine_ID,Machine_Temperature,Machine_Run_Time,Downtime_Minutes,Maintenance_Status,Power_Consumption,Operator_ID,Operator_Experience,Shift_Hours,Material_Type,Material_Quality,Supplier_ID,Inventory_Level,Production_Target,Actual_Output,Production_Efficiency,Cycle_Time,Defect_Count,Rejection_Count,Factory_Temperature,Humidity_Level,Noise_Level
7137,2026-01-31 14:30:57.973205,2026-01-31,14,5,1,B,Line-1,PCB,BATCH-4785,M-103,88.21,24,86,Done,41.55,1023,10.0,8,Silicon,Low,210,,904,553,62.6,0.96,0,2,32.85,59.14,88.84
7138,2026-05-06 21:14:57.973205,2026-05-06,21,19,5,A,Line-3,Sensor,BATCH-6753,M-102,93.31,9,117,Pending,38.78,1034,14.0,12,Silicon,Low,234,792.0,572,970,62.1,0.98,19,7,20.87,77.86,63.21
7139,2025-10-14 09:49:57.973205,2025-10-14,9,42,10,C,Line-2,PCB,BATCH-1317,M-104,91.4,6,114,Pending,55.38,1021,8.0,10,Copper,High,248,327.0,872,823,63.44,2.57,9,9,28.49,72.12,63.32
7140,2026-04-13 13:58:57.973205,2026-04-13,13,16,4,B,Line-3,Sensor,BATCH-6569,M-101,119.38,19,35,Done,42.76,1032,2.0,7,Copper,High,223,132.0,906,960,92.45,4.84,12,6,20.28,44.61,114.3
7141,2026-04-10 09:23:57.973205,2026-04-10,9,15,4,B,Line-2,PCB,BATCH-0774,M-103,93.63,17,42,Pending,31.5,1039,3.0,7,Copper,Low,206,939.0,459,260,61.65,1.43,7,5,38.22,49.66,111.42
7142,2026-01-19 11:50:57.973205,2026-01-19,11,4,1,C,Line-3,Microchip,BATCH-9712,M-102,62.76,11,119,Done,54.17,1029,2.0,9,Copper,Low,215,705.0,513,459,79.4,3.52,20,1,39.1,44.17,92.6
7143,2025-08-10 12:29:57.973205,2025-08-10,12,32,8,A,Line-1,Sensor,BATCH-1934,M-103,105.46,20,62,,58.07,1038,3.0,7,Plastic,Medium,200,191.0,574,298,63.44,4.35,3,7,20.56,62.31,81.38
7144,2026-03-26 04:03:57.973205,2026-03-26,4,13,3,C,Line-3,PCB,BATCH-3564,M-101,76.29,11,42,Done,55.13,1027,11.0,6,Plastic,Low,207,815.0,737,439,97.04,3.63,0,4,24.21,64.82,85.58
7145,2026-04-10 17:03:57.973205,2026-04-10,17,15,4,B,Line-1,PCB,BATCH-9173,M-101,85.61,7,38,Done,34.14,1001,2.0,7,Copper,Low,239,,1073,579,71.65,0.96,15,5,34.72,46.11,82.64
7146,2026-04-09 05:32:57.973205,2026-04-09,5,15,4,C,Line-2,Microchip,BATCH-6755,M-103,102.37,20,106,Done,47.41,1016,15.0,11,Silicon,High,205,701.0,337,920,64.33,1.95,4,10,37.86,43.95,112.98
7147,2025-10-29 18:35:57.973205,2025-10-29,18,44,10,C,Line-3,Sensor,BATCH-5811,M-101,114.82,13,109,Done,29.17,1019,8.0,11,Silicon,Low,218,441.0,650,1030,64.81,0.92,6,9,27.71,36.42,67.56
7148,2026-02-07 15:19:57.973205,2026-02-07,15,6,2,A,Line-1,PCB,BATCH-1765,M-104,115.31,7,75,Done,50.77,1039,10.0,11,Plastic,Medium,235,624.0,1157,346,96.86,3.7,0,9,26.17,57.47,60.89
7149,2026-01-20 01:11:57.973205,2026-01-20,1,4,1,B,Line-3,PCB,BATCH-8285,M-102,92.98,13,69,Pending,40.44,1031,9.0,12,Copper,Medium,221,,322,1096,64.15,4.42,5,7,25.49,62.25,87.48
7150,2026-01-18 06:40:57.973205,2026-01-18,6,3,1,C,Line-1,Microchip,BATCH-0748,M-102,105.83,18,22,Done,43.67,1037,5.0,12,Plastic,High,237,553.0,919,343,61.79,0.95,12,7,30.01,62.13,68.87
7151,2026-01-03 03:09:57.973205,2026-01-03,3,1,1,B,Line-2,Sensor,BATCH-0486,M-104,76.01,24,13,Done,32.59,1015,9.0,9,Plastic,Low,235,396.0,536,1024,98.0,0.87,10,3,23.26,63.77,85.64
7152,2025-07-16 20:59:57.973205,2025-07-16,20,29,7,C,Line-1,PCB,BATCH-7278,M-101,69.15,15,104,Done,32.4,1019,2.0,11,Silicon,Low,226,747.0,558,243,90.0,3.11,8,6,30.87,63.68,104.27
7153,2025-07-30 22:57:57.973205,2025-07-30,22,31,7,B,Line-2,Sensor,BATCH-9652,M-103,52.64,5,10,Pending,18.65,1025,15.0,9,Silicon,Medium,208,474.0,437,714,94.26,2.18,15,8,34.68,44.91,76.49
7154,2026-03-18 10:12:57.973205,2026-03-18,10,12,3,C,Line-1,PCB,BATCH-3333,M-102,62.39,23,55,Pending,20.71,1036,15.0,7,Silicon,Low,235,829.0,691,794,92.74,1.73,3,2,29.49,47.55,68.69
7155,2026-04-20 22:37:57.973205,2026-04-20,22,17,4,A,Line-2,Sensor,BATCH-4940,M-102,72.63,20,37,Done,34.06,1002,1.0,10,Plastic,Medium,232,765.0,302,752,86.59,0.91,8,9,22.77,76.7,53.75
7156,2025-07-13 22:39:57.973205,2025-07-13,22,28,7,A,Line-1,Sensor,BATCH-3896,M-102,62.72,18,105,Done,43.62,1026,4.0,12,Plastic,Low,207,490.0,562,469,73.53,1.44,8,4,27.75,50.16,50.18
7157,2025-06-08 09:14:57.973205,2025-06-08,9,23,6,C,Line-1,Microchip,BATCH-2656,M-101,115.18,16,48,Done,44.11,1021,7.0,10,Plastic,Medium,208,925.0,1096,1033,61.27,0.97,7,10,27.27,78.79,94.59
7158,2025-10-07 12:19:57.973205,2025-10-07,12,41,10,B,Line-1,PCB,BATCH-0084,M-102,76.9,22,32,Done,46.42,1046,2.0,8,Copper,Low,226,226.0,448,259,72.29,2.29,7,6,22.31,52.58,87.57
7159,2026-05-16 13:04:57.973205,2026-05-16,13,20,5,C,Line-1,PCB,BATCH-9437,M-101,100.03,12,50,Pending,18.34,1037,10.0,11,Plastic,Low,215,437.0,982,301,97.28,0.51,17,0,39.38,55.96,57.85
7160,2025-06-04 16:13:57.973205,2025-06-04,16,23,6,A,Line-2,Sensor,BATCH-0329,M-102,60.62,21,80,Done,25.28,1012,9.0,7,Copper,Medium,205,347.0,639,949,78.11,3.8,3,3,37.95,34.33,76.47
7161,2026-01-09 22:16:57.973205,2026-01-09,22,2,1,C,Line-3,Sensor,BATCH-5849,M-102,73.41,16,87,Pending,35.46,1010,10.0,6,Plastic,Low,211,723.0,575,844,70.98,0.61,8,8,33.1,76.71,81.63
7162,2025-10-29 06:39:57.973205,2025-10-29,6,44,10,A,Line-1,Microchip,BATCH-3545,M-101,,22,19,Pending,27.57,1001,4.0,6,Plastic,High,204,784.0,1076,834,91.93,3.05,14,5,23.45,67.31,61.97
7163,2025-10-16 01:04:57.973205,2025-10-16,1,42,10,B,Line-1,Sensor,BATCH-8175,M-103,89.49,17,47,Pending,37.06,1043,13.0,7,Plastic,Medium,208,850.0,941,397,87.84,1.04,13,7,37.94,41.6,96.99
7164,2025-12-05 11:42:57.973205,2025-12-05,11,49,12,A,Line-2,Sensor,BATCH-4789,M-102,70.78,20,48,Pending,24.06,1007,4.0,12,Silicon,Low,244,253.0,767,601,92.77,3.38,5,2,27.9,56.62,104.63
7165,2026-04-21 06:42:57.973205,2026-04-21,6,17,4,C,Line-2,PCB,BATCH-2414,M-101,112.64,18,34,Pending,15.97,1040,,9,Copper,Medium,213,257.0,828,1078,88.75,2.8,16,8,26.92,42.11,64.03
7166,2026-03-16 09:09:57.973205,2026-03-16,9,12,3,A,Line-1,Sensor,BATCH-0884,M-103,77.94,18,8,Pending,37.9,1023,7.0,8,Silicon,Low,221,592.0,825,268,61.13,4.89,18,10,26.01,48.48,53.61
7167,2025-06-04 05:49:57.973205,2025-06-04,5,23,6,B,Line-1,PCB,BATCH-7313,M-102,101.3,13,28,Pending,33.68,1032,12.0,12,Silicon,High,220,583.0,1010,1061,80.34,3.25,5,2,26.8,46.98,55.73
7168,2026-03-27 14:34:57.973205,2026-03-27,14,13,3,B,Line-2,Sensor,BATCH-2605,M-101,107.16,6,63,Pending,25.34,1022,11.0,11,Silicon,Medium,226,176.0,416,969,88.89,4.92,9,1,29.57,72.08,55.89
7169,2025-08-16 06:50:57.973205,2025-08-16,6,33,8,B,Line-2,Microchip,BATCH-2490,M-102,68.18,22,86,Done,21.35,1041,5.0,9,Silicon,High,226,406.0,829,373,70.81,4.92,15,2,24.91,56.81,57.51
7170,2026-05-10 21:44:57.973205,2026-05-10,21,19,5,C,Line-3,PCB,BATCH-0252,M-101,80.77,22,111,Done,46.14,1041,8.0,11,Copper,Medium,249,150.0,896,833,99.59,1.45,2,6,29.35,51.25,112.02
7171,2025-06-26 04:03:57.973205,2025-06-26,4,26,6,B,Line-3,Sensor,BATCH-6281,M-103,92.18,24,105,Done,42.11,1026,11.0,7,Plastic,Low,238,839.0,934,848,67.92,4.72,2,2,30.83,77.73,92.4
7172,2026-04-14 10:15:57.973205,2026-04-14,10,16,4,A,Line-1,Microchip,BATCH-9317,M-102,91.04,19,32,Done,59.45,1047,11.0,10,Plastic,Low,222,997.0,753,558,75.51,2.9,5,3,38.79,67.59,103.4
7173,2025-11-07 05:15:57.973205,2025-11-07,5,45,11,C,Line-2,Microchip,BATCH-6220,M-103,52.8,9,17,Done,50.91,1033,1.0,8,Copper,High,222,222.0,1060,605,67.87,1.84,6,4,35.27,69.56,108.03
7174,2025-06-18 19:27:57.973205,2025-06-18,19,25,6,B,Line-2,Microchip,BATCH-1672,M-102,114.82,17,93,Done,38.85,1039,9.0,12,Silicon,Medium,246,523.0,752,799,90.88,1.98,20,7,36.39,33.4,100.02
7175,2026-02-18 06:54:57.973205,2026-02-18,6,8,2,C,Line-1,Sensor,BATCH-9304,M-101,53.83,15,95,Pending,59.22,1026,15.0,6,Silicon,High,220,272.0,1182,654,81.48,1.39,13,2,36.97,57.16,75.25
7176,2026-03-04 13:47:57.973205,2026-03-04,13,10,3,B,Line-1,Sensor,BATCH-7649,M-103,89.38,22,19,,57.02,1037,8.0,7,Copper,High,232,463.0,667,207,84.78,4.7,1,4,25.73,58.39,108.65
7177,2025-10-08 10:06:57.973205,2025-10-08,10,41,10,B,Line-3,Sensor,BATCH-5584,M-104,51.98,6,117,Done,50.87,1010,13.0,10,Silicon,Medium,210,505.0,330,1002,98.54,1.64,2,1,37.2,59.24,76.51
7178,2026-03-03 15:22:57.973205,2026-03-03,15,10,3,A,Line-1,PCB,BATCH-6685,M-103,55.7,20,1,Pending,35.03,1042,12.0,7,Plastic,Low,221,970.0,361,972,84.31,4.93,13,6,25.81,66.27,50.23
7179,2025-10-13 15:37:57.973205,2025-10-13,15,42,10,C,Line-2,Sensor,BATCH-5815,M-102,51.52,6,94,Done,31.07,1033,12.0,9,Silicon,Low,209,837.0,387,891,61.74,4.8,14,10,33.1,60.4,96.95
7180,2025-11-25 00:00:57.973205,2025-11-25,0,48,11,A,Line-2,Microchip,BATCH-8387,M-101,93.5,18,92,Pending,41.42,1007,5.0,10,Copper,Low,246,190.0,821,373,70.01,3.55,4,9,29.36,38.25,71.72
7181,2025-09-03 23:26:57.973205,2025-09-03,23,36,9,B,Line-3,Microchip,BATCH-7026,M-103,61.46,11,23,Pending,41.07,1033,7.0,9,Plastic,Low,218,592.0,1037,402,62.22,3.53,4,4,28.71,63.69,53.55
7182,2025-10-14 05:22:57.973205,2025-10-14,5,42,10,A,Line-3,PCB,BATCH-2934,M-101,110.81,6,45,Pending,49.67,1003,15.0,12,Copper,Low,233,904.0,655,624,76.07,4.98,18,5,31.45,53.91,51.51
7183,2026-01-24 07:24:57.973205,2026-01-24,7,4,1,B,Line-1,Microchip,BATCH-5166,M-104,60.93,14,20,Done,40.22,1030,5.0,9,Copper,High,203,618.0,991,610,64.23,2.87,1,4,30.19,51.03,91.39
7184,2025-10-29 16:09:57.973205,2025-10-29,16,44,10,C,Line-3,Sensor,BATCH-3502,M-102,51.76,22,80,Pending,30.06,1047,11.0,11,Silicon,Low,248,751.0,488,868,70.55,4.78,14,4,20.41,69.05,104.03
7185,2025-06-08 02:11:57.973205,2025-06-08,2,23,6,B,Line-1,PCB,BATCH-0489,M-104,67.72,18,5,Done,54.19,1033,9.0,10,Plastic,Medium,227,196.0,926,317,79.97,2.85,14,1,28.66,37.13,111.36
7186,2025-05-20 21:27:57.973205,2025-05-20,21,21,5,B,Line-1,Microchip,BATCH-9536,M-102,68.59,24,89,Pending,55.04,1025,4.0,6,Plastic,Low,245,790.0,655,252,91.8,2.58,18,7,29.48,62.19,77.34
7187,2025-10-25 05:00:57.973205,2025-10-25,5,43,10,A,Line-2,Microchip,BATCH-3703,M-103,101.28,7,35,Done,52.69,1029,11.0,6,Copper,Low,204,120.0,561,247,89.44,0.83,11,9,31.63,63.53,63.77
7188,2026-05-10 07:50:57.973205,2026-05-10,7,19,5,B,Line-1,PCB,BATCH-0375,M-102,91.18,22,66,Pending,30.58,1020,15.0,12,Copper,Low,238,623.0,838,788,93.52,4.25,13,8,27.81,71.94,108.4
7189,2025-06-08 09:21:57.973205,2025-06-08,9,23,6,C,Line-3,Microchip,BATCH-6608,M-101,63.98,17,44,Pending,18.04,1049,,9,Copper,High,227,255.0,1099,475,63.02,0.68,0,6,31.76,32.81,76.52
7190,2025-08-09 12:54:57.973205,2025-08-09,12,32,8,A,Line-1,Sensor,BATCH-1379,M-102,84.92,6,91,Done,54.44,1046,10.0,11,Plastic,High,250,753.0,1112,449,71.94,1.26,18,5,35.23,52.18,69.02
7191,2026-01-27 00:54:57.973205,2026-01-27,0,5,1,C,Line-1,Sensor,BATCH-3408,M-104,109.88,14,45,Done,22.94,1005,9.0,11,Plastic,Low,212,683.0,781,1072,66.75,2.07,7,4,21.53,34.99,88.56
7192,2025-06-10 12:22:57.973205,2025-06-10,12,24,6,A,Line-3,Sensor,BATCH-2007,M-102,115.76,24,73,Pending,58.78,1021,11.0,10,Silicon,Medium,224,496.0,938,493,90.61,3.33,15,1,37.37,67.97,104.96
7193,2026-05-10 18:34:57.973205,2026-05-10,18,19,5,C,Line-3,PCB,BATCH-7897,M-101,74.48,10,3,Pending,21.76,1021,15.0,6,Plastic,Low,235,621.0,726,241,67.41,2.96,13,6,34.48,66.66,93.51
7194,2026-04-18 02:59:57.973205,2026-04-18,2,16,4,C,Line-1,Sensor,BATCH-4963,M-103,103.68,19,37,Pending,45.56,1011,4.0,7,Copper,High,221,976.0,1003,314,60.05,1.56,2,10,20.72,52.8,57.86
7195,2025-10-17 18:35:57.973205,2025-10-17,18,42,10,C,Line-1,Sensor,BATCH-8478,M-104,64.2,12,8,Pending,57.32,1003,1.0,7,Silicon,High,234,396.0,373,390,84.19,4.93,7,1,26.86,61.54,83.59
7196,2026-03-28 02:18:57.973205,2026-03-28,2,13,3,A,Line-1,PCB,BATCH-1974,M-101,200.0,14,22,Pending,44.99,1022,8.0,8,Silicon,Low,250,969.0,582,661,85.36,3.0,4,4,30.51,76.4,63.72
7197,2026-04-28 20:36:57.973205,2026-04-28,20,18,4,C,Line-2,Sensor,BATCH-8664,M-103,,13,17,Done,22.9,1033,13.0,12,Silicon,High,206,394.0,606,789,73.53,0.74,2,2,39.3,39.14,92.93
7198,2025-10-02 13:47:57.973205,2025-10-02,13,40,10,C,Line-1,Microchip,BATCH-5966,M-103,52.28,15,112,Pending,39.75,1036,1.0,10,Copper,Medium,242,785.0,912,689,74.12,2.35,18,6,32.72,32.41,85.32
7199,2025-11-01 00:01:57.973205,2025-11-01,0,44,11,B,Line-3,Microchip,BATCH-1337,M-102,116.53,14,72,Done,18.63,1018,3.0,9,Copper,Low,236,656.0,607,385,76.38,1.39,3,9,34.96,33.63,52.78
7200,2025-08-12 23:45:57.973205,2025-08-12,23,33,8,A,Line-1,Sensor,BATCH-8301,M-102,102.32,19,47,Done,48.96,1021,10.0,12,Silicon,Medium,243,353.0,1085,273,88.9,2.96,12,4,33.76,51.08,76.38
7201,2026-04-15 10:53:57.973205,2026-04-15,10,16,4,C,Line-2,Sensor,BATCH-8511,M-102,54.01,13,100,Pending,44.34,1029,,12,Plastic,Low,210,820.0,377,1061,93.0,4.37,19,0,34.56,53.54,109.81
7202,2026-03-18 20:31:57.973205,2026-03-18,20,12,3,A,Line-1,PCB,BATCH-7881,M-103,,18,77,Pending,57.07,1036,15.0,11,Copper,Medium,225,132.0,1020,626,74.81,3.53,5,9,31.37,47.85,84.36
7203,2025-07-10 08:06:57.973205,2025-07-10,8,28,7,A,Line-2,PCB,BATCH-5217,M-102,55.96,20,58,Done,34.79,1044,4.0,6,Silicon,High,228,939.0,456,615,90.63,2.29,13,5,25.44,73.35,100.94
7204,2025-06-14 17:35:57.973205,2025-06-14,17,24,6,B,Line-3,Microchip,BATCH-7300,M-101,67.59,15,74,Done,52.85,1028,6.0,8,Copper,Low,246,909.0,877,810,71.4,3.02,10,9,36.64,59.01,75.88
7205,2025-07-22 11:11:57.973205,2025-07-22,11,30,7,A,Line-3,Microchip,BATCH-0586,M-101,81.42,19,24,Done,25.4,1016,14.0,12,Plastic,Medium,219,,829,549,97.48,3.13,11,5,33.34,35.21,116.88
7206,2026-02-09 08:42:57.973205,2026-02-09,8,7,2,C,Line-3,Microchip,BATCH-2012,M-102,59.68,23,44,Done,56.4,1018,15.0,12,Plastic,Low,236,130.0,913,611,99.67,1.7,17,7,29.35,60.98,84.77
7207,2025-08-16 03:45:57.973205,2025-08-16,3,33,8,A,Line-3,PCB,BATCH-8851,M-103,88.38,22,54,Pending,57.56,1048,13.0,7,Plastic,High,221,448.0,318,754,88.3,3.15,8,8,26.86,53.48,90.72
7208,2025-05-19 19:51:57.973205,2025-05-19,19,21,5,C,Line-1,Microchip,BATCH-0850,M-102,102.13,13,64,Done,59.77,1034,13.0,7,Copper,Low,234,836.0,1195,886,68.78,1.46,9,2,29.32,53.74,115.45
7209,2025-09-20 02:15:57.973205,2025-09-20,2,38,9,A,Line-1,PCB,BATCH-2068,M-103,80.78,17,7,,48.12,1025,13.0,6,Silicon,Medium,217,785.0,529,350,98.04,3.82,18,0,38.07,60.62,117.74
7210,2025-10-25 02:17:57.973205,2025-10-25,2,43,10,B,Line-3,PCB,BATCH-6588,M-103,116.56,15,66,Done,58.27,1023,2.0,11,Silicon,Low,223,454.0,914,226,96.22,2.47,11,1,20.24,66.67,72.68
7211,2026-03-12 09:05:57.973205,2026-03-12,9,11,3,A,Line-3,PCB,BATCH-5765,M-102,94.24,9,25,Done,24.63,1029,4.0,8,Plastic,Low,236,644.0,625,781,94.23,1.3,7,9,33.81,52.09,87.9
7212,2025-09-03 13:35:57.973205,2025-09-03,13,36,9,C,Line-2,Microchip,BATCH-1023,M-104,51.07,11,34,Pending,29.86,1047,6.0,8,Plastic,Low,206,550.0,446,445,75.8,2.96,3,1,38.8,30.15,52.1
7213,2025-12-24 14:45:57.973205,2025-12-24,14,52,12,C,Line-3,Microchip,BATCH-1376,M-101,,6,65,Done,26.19,1021,4.0,12,Plastic,Low,209,603.0,589,759,92.11,2.77,8,1,35.46,78.99,78.42
7214,2026-01-17 03:02:57.973205,2026-01-17,3,3,1,B,Line-1,Sensor,BATCH-4611,M-104,52.0,16,18,Done,20.12,1031,10.0,12,Silicon,Medium,243,788.0,1044,457,93.67,3.87,19,3,20.27,43.84,118.35
7215,2025-06-04 06:54:57.973205,2025-06-04,6,23,6,A,Line-1,Sensor,BATCH-7093,M-104,66.75,12,71,,16.05,1037,6.0,7,Silicon,High,210,799.0,1083,1043,67.84,4.38,2,0,22.54,79.0,51.97
7216,2025-08-27 10:10:57.973205,2025-08-27,10,35,8,C,Line-2,Sensor,BATCH-4699,M-103,78.85,21,9,Pending,16.35,1041,14.0,10,Plastic,High,226,,1166,297,81.94,0.72,7,7,24.52,53.08,101.31
7217,2025-06-22 21:51:57.973205,2025-06-22,21,25,6,A,Line-1,PCB,BATCH-4890,M-103,116.36,5,73,Pending,24.39,1006,10.0,9,Copper,High,235,184.0,1119,860,62.65,2.94,11,2,33.29,37.04,67.56
7218,2025-12-22 17:29:57.973205,2025-12-22,17,52,12,B,Line-1,Microchip,BATCH-2844,M-103,81.7,12,99,Pending,48.26,1034,,9,Silicon,High,244,377.0,694,795,92.14,2.79,13,2,27.37,40.57,87.39
7219,2026-01-23 04:49:57.973205,2026-01-23,4,4,1,B,Line-3,Microchip,BATCH-9056,M-104,60.32,14,62,Pending,22.8,1032,15.0,10,Silicon,Medium,201,319.0,913,883,69.9,1.65,2,8,24.97,40.59,87.17
7220,2025-08-21 14:10:57.973205,2025-08-21,14,34,8,C,Line-3,Microchip,BATCH-0926,M-104,70.05,17,95,Pending,49.67,1016,1.0,12,Plastic,Medium,245,288.0,528,638,83.29,1.8,18,10,37.11,48.97,67.67
7221,2026-05-16 11:01:57.973205,2026-05-16,11,20,5,C,Line-2,Sensor,BATCH-3360,M-102,65.34,11,104,Done,47.31,1039,13.0,9,Plastic,High,219,926.0,485,369,82.66,1.7,5,10,21.29,64.32,84.47
7222,2026-03-04 17:16:57.973205,2026-03-04,17,10,3,A,Line-1,Microchip,BATCH-6280,M-104,59.1,16,34,Pending,36.94,1007,6.0,10,Plastic,Low,227,119.0,589,802,94.46,0.94,9,4,22.35,46.35,108.62
7223,2025-09-26 02:46:57.973205,2025-09-26,2,39,9,A,Line-3,Microchip,BATCH-8057,M-101,,18,70,Done,46.97,1020,12.0,10,Silicon,Low,216,576.0,404,289,65.04,0.73,16,7,32.96,76.76,70.32
7224,2026-04-27 06:26:57.973205,2026-04-27,6,18,4,C,Line-2,Sensor,BATCH-7058,M-101,,6,36,Done,56.59,1009,6.0,11,Silicon,Low,218,372.0,338,1072,80.2,4.47,8,2,32.49,70.35,52.93
7225,2026-02-24 06:27:57.973205,2026-02-24,6,9,2,C,Line-1,Sensor,BATCH-6234,M-102,68.8,12,93,Pending,16.57,1039,9.0,6,Silicon,High,202,220.0,523,284,65.99,3.31,12,8,23.71,58.06,65.23
7226,2025-07-17 00:13:57.973205,2025-07-17,0,29,7,C,Line-3,Microchip,BATCH-1730,M-103,111.12,15,66,Pending,19.88,1006,12.0,7,Copper,High,212,299.0,847,876,95.05,4.4,8,9,33.77,41.03,92.87
7227,2026-04-11 08:53:57.973205,2026-04-11,8,15,4,C,Line-1,PCB,BATCH-8020,M-104,76.38,23,13,Pending,45.01,1045,8.0,11,Plastic,High,216,610.0,467,687,64.87,4.52,4,2,36.29,58.46,90.09
7228,2025-09-27 12:01:57.973205,2025-09-27,12,39,9,A,Line-2,Microchip,BATCH-1941,M-101,,15,74,Done,37.05,1017,13.0,8,Plastic,High,250,452.0,1048,761,78.88,1.44,6,0,39.08,50.02,117.88
7229,2026-01-22 22:49:57.973205,2026-01-22,22,4,1,B,Line-2,Sensor,BATCH-4877,M-101,111.62,18,5,Done,42.35,1042,,9,Plastic,High,212,628.0,433,1006,84.26,4.42,8,6,23.66,43.48,96.35
7230,2025-05-22 18:22:57.973205,2025-05-22,18,21,5,C,Line-2,Microchip,BATCH-6549,M-103,106.08,15,88,Pending,55.08,1013,13.0,7,Silicon,Low,246,737.0,708,438,63.07,1.15,20,0,22.27,57.28,105.74
7231,2025-09-01 00:15:57.973205,2025-09-01,0,36,9,A,Line-1,Microchip,BATCH-6783,M-104,76.18,20,31,Done,36.61,1024,7.0,10,Silicon,Low,241,354.0,1068,337,95.33,2.06,4,4,27.58,49.64,95.18
7232,2025-10-15 07:18:57.973205,2025-10-15,7,42,10,B,Line-2,Sensor,BATCH-1488,M-101,52.39,19,96,Done,25.44,1020,1.0,8,Copper,Low,238,226.0,1054,913,89.56,4.14,5,2,28.78,64.28,95.86
7233,2026-03-16 11:57:57.973205,2026-03-16,11,12,3,A,Line-3,Sensor,BATCH-2381,M-102,76.64,22,76,Pending,38.16,1002,11.0,8,Plastic,Low,228,459.0,978,869,95.39,4.59,9,4,21.74,73.52,91.3
7234,2025-10-09 19:34:57.973205,2025-10-09,19,41,10,A,Line-3,Sensor,BATCH-1074,M-101,,23,30,Done,51.44,1023,15.0,6,Plastic,High,218,990.0,855,925,88.39,2.99,8,7,26.87,32.32,66.0
7235,2025-09-27 22:26:57.973205,2025-09-27,22,39,9,C,Line-3,Sensor,BATCH-8395,M-103,104.89,15,11,Done,38.19,1042,6.0,6,Plastic,High,226,351.0,902,359,75.39,1.79,13,7,36.39,32.63,89.37
7236,2026-01-24 10:45:57.973205,2026-01-24,10,4,1,B,Line-2,Sensor,BATCH-6945,M-104,118.22,17,39,Pending,20.69,1018,1.0,6,Plastic,Medium,220,382.0,933,1099,91.16,4.79,16,6,33.9,56.79,68.46
7237,2026-01-14 10:03:57.973205,2026-01-14,10,3,1,B,Line-2,Sensor,BATCH-0126,M-102,95.84,19,79,Pending,47.42,1006,2.0,11,Copper,High,220,718.0,539,922,81.41,4.64,17,0,37.14,72.19,88.2
7238,2026-05-09 13:28:57.973205,2026-05-09,13,19,5,C,Line-1,Microchip,BATCH-0769,M-104,85.11,23,43,Done,27.97,1007,7.0,11,Copper,Medium,219,,420,708,90.89,4.15,2,10,35.47,69.28,61.75
7239,2025-05-29 16:31:57.973205,2025-05-29,16,22,5,C,Line-2,Microchip,BATCH-2103,M-102,109.15,22,5,Pending,38.27,1002,10.0,6,Silicon,Low,204,213.0,735,506,94.36,3.96,3,2,20.37,70.53,117.74
7240,2025-07-11 02:04:57.973205,2025-07-11,2,28,7,C,Line-2,Sensor,BATCH-6824,M-104,82.19,18,62,Pending,21.73,1049,15.0,9,Copper,High,202,163.0,1095,759,84.12,2.29,18,8,23.57,50.1,102.57
7241,2025-06-14 02:34:57.973205,2025-06-14,2,24,6,A,Line-1,Sensor,BATCH-2458,M-104,108.52,21,69,Pending,45.97,1019,9.0,9,Silicon,High,247,218.0,881,318,95.88,3.69,4,3,38.36,49.76,91.04
7242,2026-01-12 03:45:57.973205,2026-01-12,3,3,1,C,Line-1,Sensor,BATCH-1793,M-101,58.07,9,98,Done,26.29,1005,11.0,9,Copper,High,206,979.0,729,433,78.74,3.39,14,4,22.91,63.95,66.83
7243,2025-07-22 23:32:57.973205,2025-07-22,23,30,7,B,Line-3,Sensor,BATCH-7219,M-101,94.9,6,78,Done,59.87,1014,15.0,12,Silicon,Medium,204,783.0,763,411,80.19,0.97,5,3,26.62,75.5,106.83
7244,2025-08-20 11:40:57.973205,2025-08-20,11,34,8,B,Line-1,Sensor,BATCH-5204,M-103,52.17,16,115,Done,20.76,1024,,9,Silicon,Low,237,827.0,901,375,97.21,4.56,17,9,33.63,66.73,111.9
7245,2025-06-11 20:09:57.973205,2025-06-11,20,24,6,C,Line-3,PCB,BATCH-1985,M-102,102.36,17,19,Done,23.21,1048,1.0,7,Plastic,Low,207,313.0,859,894,87.29,3.33,12,7,32.81,30.19,50.94
7246,2025-12-26 14:26:57.973205,2025-12-26,14,52,12,C,Line-2,Sensor,BATCH-8015,M-103,74.65,5,119,Pending,57.08,1048,4.0,9,Copper,Medium,224,,688,548,74.03,4.13,7,10,37.13,55.61,67.8
7247,2026-02-25 01:48:57.973205,2026-02-25,1,9,2,C,Line-1,Microchip,BATCH-3561,M-104,58.64,22,81,Pending,40.17,1002,8.0,10,Plastic,Low,220,772.0,803,845,98.1,2.82,17,8,34.21,63.13,114.82
7248,2026-01-29 02:18:57.973205,2026-01-29,2,5,1,B,Line-2,PCB,BATCH-7657,M-103,105.16,7,100,Pending,39.66,1050,15.0,11,Silicon,Medium,241,420.0,479,770,66.27,4.09,10,2,20.62,57.53,94.54
7249,2025-08-13 10:56:57.973205,2025-08-13,10,33,8,A,Line-1,PCB,BATCH-4423,M-101,64.28,13,106,Pending,51.76,1043,10.0,10,Silicon,Low,223,,615,1031,64.03,2.26,8,4,36.04,61.55,53.68
